SPE 	48.014010539712956	 +- 	0.063133481423024
light_yield_LED_calib 	30.79232595866056	 +- 	0.011542036800861782
SPE 	48.014010539712956	 +- 	0.063133481423024
SPE 	46.12967771370185	 +- 	0.15176737923453043
SPE 	46.12967771370185	 +- 	0.15176737923453043
SPE 	46.12967771370185	 +- 	0.15176737923453043
SPE 	46.12967771370185	 +- 	0.15176737923453043
SPE 	46.12967771370185	 +- 	0.15176737923453043
SPE 	46.12967771370185	 +- 	0.15176737923453043
time 2026-04-01 10:50
