SPE 	43.53174351150536	 +- 	0.02538520077400502
light_yield_pre_PID 	670.1910669922681	 +- 	1.4851598545410791
light_yield_post_PID 	669.8024392087588	 +- 	1.3444084574971291
SPE 	43.53174351150536	 +- 	0.02538520077400502
light_yield_pre_PID 	670.1910669922681	 +- 	1.4851598545410791
light_yield_post_PID 	669.8024392087588	 +- 	1.3444084574971291
light_yield_post_PID 	669.8024392087588	 +- 	1.3444084574971291
light_yield_post_PID 	669.8024392087588	 +- 	1.3444084574971291
light_yield_post_PID 	669.8024392087588	 +- 	1.3444084574971291
triplet_lifetime_ER+alpha 	1274.5916106949537	 +- 	33.82891197016734
triplet_lifetime_ER 	1287.540777888541	 +- 	37.756121947247664
triplet_lifetime_alpha 	1158.3856565198948	 +- 	325.0311887323658
